file_path,file_name,exercise_type,label_main,error_tags,expected_reps,subject_id,camera_view,occlusion_level,clip_source,source_video,split,notes,split_group,label_group,size_bytes,sha256,duplicate_hash_group,basename_conflict_group,issue_flags
dataset/Pushup/gerakan_benar/push-up_6.mp4,push-up_6.mp4,push_up,benar,,,,,,,,,,push-up_6,gerakan_benar,638874,cc8754d3829874470a1e55e3cb1eaca622017d15bd26aac887b2b9c1b695b5af,,,
dataset/Pushup/gerakan_benar/push-up_7.mp4,push-up_7.mp4,push_up,benar,,,,,,,,,,push-up_7,gerakan_benar,640588,7ddbf3eb0c3037b15be83de05716fdcaac8faa54c6d0fc5bab0162391330d53f,,,
dataset/Pushup/gerakan_benar/push-up_8.mp4,push-up_8.mp4,push_up,benar,,,,,,,,,,push-up_8,gerakan_benar,639188,837156aa26f2d01bb7320eaf80fa59c82bdc59a8ae770765a499f018994a0ac3,,,
dataset/Pushup/gerakan_benar/push-up_9.mp4,push-up_9.mp4,push_up,benar,,,,,,,,,,push-up_9,gerakan_benar,640432,0d41ea981477c30a1fc10389d2f94adc8c10a69410fc32fb2728ac6e7ddf5b27,,,
dataset/Pushup/gerakan_salah/badan_bungkuk/psb1.mp4,psb1.mp4,push_up,salah,badan_bungkuk,,,,,,,,,psb1,gerakan_salah,21388559,938fbbd4244a84cfd9eebb2c08887f30b3ac26909b3a1e45e91c64595356ff27,,,
dataset/Pushup/gerakan_salah/badan_bungkuk/psb2.mp4,psb2.mp4,push_up,salah,badan_bungkuk,,,,,,,,,psb2,gerakan_salah,25268286,539fab9d8e99ca3d86a79e4502807a805dbe3b8f9ed9a00936e4d86f7124dd56,,,
dataset/Pushup/gerakan_salah/badan_bungkuk/psb3.mp4,psb3.mp4,push_up,salah,badan_bungkuk,,,,,,,,,psb3,gerakan_salah,22572525,d530979c83a400a9d7c305198b1d708063afcb4881776afe9760e1561d257c79,,,
dataset/Pushup/gerakan_salah/badan_bungkuk/psb4.mp4,psb4.mp4,push_up,salah,badan_bungkuk,,,,,,,,,psb4,gerakan_salah,23975645,bfbd0fcea7f0fa411fe5356fbb16c7c44227f2fb53c254056981f9af8c7416b1,,,
dataset/Pushup/gerakan_salah/badan_bungkuk/psb5.mp4,psb5.mp4,push_up,salah,badan_bungkuk,,,,,,,,,psb5,gerakan_salah,21111894,5f5ac83128a84605007ceeca03766b8cb11c70967fed92c7903142b7f4e04c2c,,,
dataset/Pushup/gerakan_salah/badan_bungkuk/psmix1_part_2.mp4,psmix1_part_2.mp4,push_up,salah,badan_bungkuk,,,,,psmix1,dataset/Pushup/psmix1.mp4,,,psmix1,gerakan_salah,4116285,3e51aa545c7a15f3af47c2a57db9d6339e0249770738acc69424e4c6dd86d601,,,split_group_multi_label
dataset/Pushup/gerakan_salah/tidak_full_rom/psmix2_part_1.mp4,psmix2_part_1.mp4,push_up,salah,tidak_full_rom,,,,,psmix2,dataset/Pushup/psmix2.mp4,,,psmix2,gerakan_salah,4346613,32ecc2e02d3f66d3c460b2f834da8cfe5f8e2efa9319095503374b8a9e6eedc1,,,split_group_multi_label
dataset/Pushup/gerakan_salah/tidak_full_rom/psrom1.mp4,psrom1.mp4,push_up,salah,tidak_full_rom,,,,,,,,,psrom1,gerakan_salah,16950597,edc1bb83092d615f2f83e3ba37155a50ef9594e504d10ec0cc4c3d7eb3fdc2af,,,
dataset/Pushup/gerakan_salah/tidak_full_rom/psrom2.mp4,psrom2.mp4,push_up,salah,tidak_full_rom,,,,,,,,,psrom2,gerakan_salah,21439217,148794512b22700d04015334ad01427595b443d75ebcbf464c1374818677e676,,,
dataset/Pushup/gerakan_salah/tidak_full_rom/psrom3.mp4,psrom3.mp4,push_up,salah,tidak_full_rom,,,,,,,,,psrom3,gerakan_salah,21944904,56da05243b5796b071c1736d6ff186802e15993e734a55b0b1ee16887c5166ae,,,
dataset/Pushup/gerakan_salah/tidak_full_rom/psrom4.mp4,psrom4.mp4,push_up,salah,tidak_full_rom,,,,,,,,,psrom4,gerakan_salah,10750856,b7c2a0faf710c108541c792d7add41651979497a57dcb05b9062c16f0f0628f9,,,
dataset/Pushup/gerakan_salah/tidak_full_rom/psrom5.mp4,psrom5.mp4,push_up,salah,tidak_full_rom,,,,,,,,,psrom5,gerakan_salah,17385464,f2d4e86c0f054c9088035324c8d1d67a99109e53323b5f0685f8d7474d821518,,,
dataset/Pushup/gerakan_salah/traps_naik/pst1.mp4,pst1.mp4,push_up,salah,traps_naik,,,,,,,,,pst1,gerakan_salah,20920563,6dce2aa67e3764898ff61596a8af8833b79316a2383cb3d008a29250525e5b04,,,
dataset/Pushup/gerakan_salah/traps_naik/pst2.mp4,pst2.mp4,push_up,salah,traps_naik,,,,,,,,,pst2,gerakan_salah,24073715,a8ee63af36fdc4a170788169f6ca294a7eb38fb7eb3e938aabecb568b80d294a,,,
dataset/Pushup/gerakan_salah/traps_naik/pst3.mp4,pst3.mp4,push_up,salah,traps_naik,,,,,,,,,pst3,gerakan_salah,16760734,2d62f7095262d5c1a6591c5cc019b5c411d671eae20c990c3c650f13e06e53c8,,,
dataset/Pushup/gerakan_salah/traps_naik/pst4.mp4,pst4.mp4,push_up,salah,traps_naik,,,,,,,,,pst4,gerakan_salah,21133259,f76589ab824d802ec0bdd78182e5a544efe5fe27bf9d0acc5d788f44f5912e25,,,
dataset/Pushup/gerakan_salah/traps_naik/pst5.mp4,pst5.mp4,push_up,salah,traps_naik,,,,,,,,,pst5,gerakan_salah,22948833,6bbe95372ca50c1277589ac547c5c52b13eba4fee89a5f4c2bfd60f5d8a114ba,,,
dataset/Pushup/ps.mp4,ps.mp4,push_up,unlabeled,,,,,,ps,dataset/Pushup/ps.mp4,,,ps,unlabeled_root,54222363,a40b46028994693a75f05c923a516dfc7436fe41375ee8ea69cd2dd99f8617df,,,unlabeled
dataset/Pushup/psmix1.mp4,psmix1.mp4,push_up,unlabeled,,,,,,psmix1,dataset/Pushup/psmix1.mp4,,,psmix1,unlabeled_root,50475451,2ad9734d9c13f6cf55a7bcfdf304a83d42585e20735da52b22045970f4cd8e23,,,unlabeled;split_group_multi_label
dataset/Pushup/psmix2.mp4,psmix2.mp4,push_up,unlabeled,,,,,,psmix2,dataset/Pushup/psmix2.mp4,,,psmix2,unlabeled_root,34211135,284d65587f102d1219468f331791987facd9947eadd20f835824222bc619ce29,,,unlabeled;split_group_multi_label
dataset/Pushup/push up.mp4,push up.mp4,push_up,unlabeled,,,,,,push up,dataset/Pushup/push up.mp4,,,push up,unlabeled_root,306218182,f1c7aec9c7a8624dc80a08d341e5267ac26bdb362cba43ff0f595c8905b050d4,,,unlabeled
dataset/Squat/gerakan_benar/sq_benar1.mp4,sq_benar1.mp4,squat,benar,,,,,,,,,,sq_benar1,gerakan_benar,31215255,72888270d87337cfffd8ea68a09b15e8a6b1e7d59bc3d5a407e9dc5e6a938445,,,
dataset/Squat/gerakan_benar/sq_benar4.mp4,sq_benar4.mp4,squat,benar,,,,,,,,,,sq_benar4,gerakan_benar,32840678,1def201f58175dc95146dd70dab42b3613a3fd466cfca8b679f10bd43d689138,,,
dataset/Squat/gerakan_benar/sq_benar5.mp4,sq_benar5.mp4,squat,benar,,,,,,,,,,sq_benar5,gerakan_benar,44646849,e57392db268cd20d95f7b369ac302980709c7d5675e9a9749736eb0641a7d126,,,
dataset/Squat/gerakan_benar/sq_benar6.mp4,sq_benar6.mp4,squat,benar,,,,,,,,,,sq_benar6,gerakan_benar,67661131,33c03f3a8f8ef83654cdd87c5162a256a1c6a38bba960c5ca15973b88fbef0d0,,,
dataset/Squat/gerakan_benar/squat_10.mp4,squat_10.mp4,squat,benar,,,,,,,,,,squat_10,gerakan_benar,4376853,31f0d0603a104aeb85d838f034e00b50a7cf4bace00e3a3d8e1863a3e88d6850,,,
dataset/Squat/gerakan_benar/squat_11.mp4,squat_11.mp4,squat,benar,,,,,,,,,,squat_11,gerakan_benar,4172352,8ba02cc8cfa2837ec5f7b20625d195f56c5dd0334cd3dcb8d396b2d31507a116,,,
dataset/Squat/gerakan_benar/squat_15.mp4,squat_15.mp4,squat,benar,,,,,,,,,,squat_15,gerakan_benar,6881795,db0f926b981a57c7172a25c97e6da6c17813e85b46052f5e4b26561f2536d7ff,dup_hash_003,,duplicate_hash
dataset/Squat/gerakan_benar/squat_17.mp4,squat_17.mp4,squat,benar,,,,,,,,,,squat_17,gerakan_benar,1798770,b9783cba7174246884865b903d78c2c2d279528a0b2be03d95a25a529b4c7b1d,dup_hash_002,,duplicate_hash
dataset/Squat/gerakan_benar/squat_5.mp4,squat_5.mp4,squat,benar,,,,,,,,,,squat_5,gerakan_benar,2539162,1106dee80bfed3e0c0fdd77c972bad769b0ff2c9104c6e181b5814a64bba5fd2,,,
dataset/Squat/gerakan_benar/squat_6.mp4,squat_6.mp4,squat,benar,,,,,,,,,,squat_6,gerakan_benar,6881795,db0f926b981a57c7172a25c97e6da6c17813e85b46052f5e4b26561f2536d7ff,dup_hash_003,,duplicate_hash
dataset/Squat/gerakan_benar/squat_8.mp4,squat_8.mp4,squat,benar,,,,,,,,,,squat_8,gerakan_benar,1798770,b9783cba7174246884865b903d78c2c2d279528a0b2be03d95a25a529b4c7b1d,dup_hash_002,,duplicate_hash
dataset/Squat/gerakan_benar/squat_9_part_0.mp4,squat_9_part_0.mp4,squat,benar,,,,,,squat_9,,,,squat_9,gerakan_benar,1694708,5611856d2d320e7471dcb10394bd35b1b4a7250ffda3ed31af900ea17de9112d,,,split_group_multi_label
dataset/Squat/gerakan_benar/squat_9_part_2.mp4,squat_9_part_2.mp4,squat,benar,,,,,,squat_9,,,,squat_9,gerakan_benar,1845017,08e064a7a5afc682d8b8d03bee61d01245898ca9a5415421bfef095435190403,,basename_conflict_002,basename_conflict;split_group_multi_label
dataset/Squat/gerakan_benar/squat_9_part_3.mp4,squat_9_part_3.mp4,squat,benar,,,,,,squat_9,,,,squat_9,gerakan_benar,1302423,862f1ca8a89c4dfd8c5c27db01f5bbee0d585af4e312c135e18afa907c1bac4a,,basename_conflict_003,basename_conflict;split_group_multi_label
dataset/Squat/gerakan_benar/squat_part_1.mp4,squat_part_1.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3276295,40b264e6f9e95791451e984c41dece29216997b4d219d304409d340db9025c31,dup_hash_001,basename_conflict_004,duplicate_hash;basename_conflict
dataset/Squat/gerakan_benar/squat_part_10.mp4,squat_part_10.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3236115,7637d669ee3efb55e47d3b7cd6113e59aff4b3ace0974b44f994cbb0a5237b41,,,
dataset/Squat/gerakan_benar/squat_part_11.mp4,squat_part_11.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3025084,7431d382943a3e71d358ed2b56209bd9be619c10e976cc062e194bf18c3a1163,,,
dataset/Squat/gerakan_benar/squat_part_12.mp4,squat_part_12.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3238621,f28213f683d2d7d8c0caaeb295d01a4295df32eb8a1f0994c06da8afa933acad,,,
dataset/Squat/gerakan_benar/squat_part_13.mp4,squat_part_13.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3209651,98aca751b8cfb84b093784923240fbd067a123126c9e9af8612e7ea300b348ce,,,
dataset/Squat/gerakan_benar/squat_part_14.mp4,squat_part_14.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,2997813,3d80dd60b7021402a11dbaf26d6959219083c58e4891513bc4708baf3576a5b5,,,
dataset/Squat/gerakan_benar/squat_part_15.mp4,squat_part_15.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,2800491,a9547dfcab51c805bbff3b2fbac6742bb448236dccea229253297320bebe75a2,,,
dataset/Squat/gerakan_benar/squat_part_16.mp4,squat_part_16.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3290959,f31ee0b279dcf427f2058ad048c13fc77c67aeeeb622851b1ef8a7172d024423,,,
dataset/Squat/gerakan_benar/squat_part_17.mp4,squat_part_17.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3788977,f5ff3a475368063da089e63b1c6c194f86848a88f50bfef16cd257bdd1475982,,,
dataset/Squat/gerakan_benar/squat_part_18.mp4,squat_part_18.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3921247,94e8f5ba68ac672c5d9362b857e135c368875053aa722ec242b8581af02a4978,,,
dataset/Squat/gerakan_benar/squat_part_19.mp4,squat_part_19.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3547530,702dd983d90ccdf3e781eebd38f9d23223511e060efc03aab4fd254877681dc3,,,
dataset/Squat/gerakan_benar/squat_part_2.mp4,squat_part_2.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3185797,0704ee01dc604423ca424401cc7c91dc721edfedf84dbd68c1aa98c0bb12d8e8,,,
dataset/Squat/gerakan_benar/squat_part_20.mp4,squat_part_20.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3399861,8591ffe15d82c76978d47e22a55e91566ec934e4ade12bf0e9f857ee057c77ac,,,
dataset/Squat/gerakan_benar/squat_part_21.mp4,squat_part_21.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3801908,3ef5e2b047cbfe419440a3aa9ac207e8bc1fdbcf70561220096ee00b92e048c9,,,
dataset/Squat/gerakan_benar/squat_part_22.mp4,squat_part_22.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,4033596,59ac2b75400b65053b6311d020dadb156049978b2ec4486a1b931ff29d937b31,,,
dataset/Squat/gerakan_benar/squat_part_23.mp4,squat_part_23.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3805087,a36e795b0a784c88565c1628a8432d91a20b13a2b52b68c756e9032a6cfef3b7,,,
dataset/Squat/gerakan_benar/squat_part_24.mp4,squat_part_24.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3879866,b7fc6a15e317d70c4b778237abe46e989f5882bb7d7ab722c717b5d5ca02d989,,,
dataset/Squat/gerakan_benar/squat_part_25.mp4,squat_part_25.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3856530,0effa1974ebd84b239328368ef4dfe69f874fc2996f6e34ccd04f1306cd47bed,,,
dataset/Squat/gerakan_benar/squat_part_3.mp4,squat_part_3.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3126887,86f3cf40e0358a3d164a7f608dc48e877b28c7ff5e0339151b60107d46aa2bb1,,,
dataset/Squat/gerakan_benar/squat_part_30.mp4,squat_part_30.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3747291,86a27b34a8d7dd4370ff7cd165e5a251351e401fad71bc5d64e526b68b8fd39c,,,
dataset/Squat/gerakan_benar/squat_part_31.mp4,squat_part_31.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3622455,298c6dfac07c7c3e489d9c751719c10b71cbabdf2d9ff538f8a5ab3c53185c74,,,
dataset/Squat/gerakan_benar/squat_part_4.mp4,squat_part_4.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,2888450,6365452b53ec1b31f13172fa8f01d9f47bc16ac4a07a399775c279367bb6b8b5,,,
dataset/Squat/gerakan_benar/squat_part_5.mp4,squat_part_5.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3071076,7d90c381b8f2bcb37d9a24377dbdb46120be4c7f6be7efa555dcaf61c6ddef70,,,
dataset/Squat/gerakan_benar/squat_part_6.mp4,squat_part_6.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,3182721,6ee914e3a3d345775a0901379a35d20403f5c5f3255a36e7cb334308d9bf241b,,,
dataset/Squat/gerakan_benar/squat_part_7.mp4,squat_part_7.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,2965565,22134fbafd10e9f331fcafd2753665777bfd6b1982b55ee0efb7a1a4469c765a,,,
dataset/Squat/gerakan_benar/squat_part_8.mp4,squat_part_8.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,2861217,f0553035f4d5c80cbbe789ae330f241359c9f98a56b1b6a50fe50f7a37673e40,,,
dataset/Squat/gerakan_benar/squat_part_9.mp4,squat_part_9.mp4,squat,benar,,,,,,squat,,,,squat,gerakan_benar,2995311,52ad4c9fecbc34fc24fce9be8d77b29e4b804bb64bdf9b62a2d43227a33985db,,,
dataset/Squat/gerakan_benar/Video Project 1.mp4,Video Project 1.mp4,squat,benar,,,,,,,,,,Video Project 1,gerakan_benar,16128285,90e90a0347566a1ddc00ccb771b33650e231774395fb8fac1ad5b2dd8bee829d,,,
dataset/Squat/gerakan_salah/badan_bungkuk/p13.mp4,p13.mp4,squat,salah,badan_bungkuk,,,,,,,,,p13,gerakan_salah,25215494,8159d2600ef9c343144f69feebc437a9ba8ae060db2cfe690e09a2266c5c42b6,,,
dataset/Squat/gerakan_salah/badan_bungkuk/p13_part_0.mp4,p13_part_0.mp4,squat,salah,badan_bungkuk,,,,,p13,,,,p13,gerakan_salah,8655805,6aa67a15f34863c5191d4cabe0ece3d6bdc29b3d79ef0888d827858e3a99c241,,,
dataset/Squat/gerakan_salah/badan_bungkuk/p13_part_1.mp4,p13_part_1.mp4,squat,salah,badan_bungkuk,,,,,p13,,,,p13,gerakan_salah,8933376,d71f9546d31892f89f9b17f016b23910856f6ec0e128b5411b07cf3a80395a82,,,
dataset/Squat/gerakan_salah/badan_bungkuk/p13_part_2.mp4,p13_part_2.mp4,squat,salah,badan_bungkuk,,,,,p13,,,,p13,gerakan_salah,2544807,e6e27a97f2f1709f12a8c8e049bd558643a90ffa864a6e03200e721c4509e0ac,,,
dataset/Squat/gerakan_salah/badan_bungkuk/p16.mp4,p16.mp4,squat,salah,badan_bungkuk,,,,,,,,,p16,gerakan_salah,19197297,d437910754927bb77ee680da1df2391c1b275491700bfe7d1f167eb22dc23a5c,,,
dataset/Squat/gerakan_salah/badan_bungkuk/p16_part_0.mp4,p16_part_0.mp4,squat,salah,badan_bungkuk,,,,,p16,,,,p16,gerakan_salah,5778078,96387741ae4b2f01481f64654e42d0ba972685e59865c5bea477c62b4392da45,,,
dataset/Squat/gerakan_salah/badan_bungkuk/p16_part_1.mp4,p16_part_1.mp4,squat,salah,badan_bungkuk,,,,,p16,,,,p16,gerakan_salah,4262944,9a05f6ec76985dc64f2bb727dac36c257d082d35ef4fede1c33181b303552186,,,
dataset/Squat/gerakan_salah/badan_bungkuk/ppp1.mp4,ppp1.mp4,squat,salah,badan_bungkuk,,,,,,,,,ppp1,gerakan_salah,13153210,cbd0c37efff3810a9938ee7a2ff965a4e5166e0f4bf9a058474c094ff50e5d85,,,
dataset/Squat/gerakan_salah/badan_bungkuk/videoplayback (1)_part_3.mp4,videoplayback (1)_part_3.mp4,squat,salah,badan_bungkuk,,,,,videoplayback (1),,,,videoplayback (1),gerakan_salah,435321,ac0b158bce36a956f54604a07965c5faf777231e742121449c92bf0d51650aec,,,split_group_multi_label
dataset/Squat/gerakan_salah/kaki_jinjit/p11_part_3.mp4,p11_part_3.mp4,squat,salah,kaki_jinjit,,,,,p11,dataset/Squat/p11.mp4,,,p11,gerakan_salah,6390923,6b9d4eb4fda6a303915b4d573e94106d6c19df14b4c84fb455a188712522ff26,,,split_group_multi_label
dataset/Squat/gerakan_salah/kaki_jinjit/p11_part_4.mp4,p11_part_4.mp4,squat,salah,kaki_jinjit,,,,,p11,dataset/Squat/p11.mp4,,,p11,gerakan_salah,6274059,7e84cca03862b84664b2f200338f2b343c2fcda75e6c4615135f7149117d087c,,,split_group_multi_label
dataset/Squat/gerakan_salah/kaki_jinjit/p12.mp4,p12.mp4,squat,salah,kaki_jinjit,,,,,,,,,p12,gerakan_salah,20608452,c53604cde51a6f3ec7508a920bff42ae73b38587784266a8f010b030b9df85cf,,,
dataset/Squat/gerakan_salah/kaki_jinjit/p15.mp4,p15.mp4,squat,salah,kaki_jinjit,,,,,,,,,p15,gerakan_salah,16338584,dac599aee2a4173e9c2f376322e24061dced92595fd710d06badf6110ac3856c,,,
dataset/Squat/gerakan_salah/kaki_jinjit/p1_part_3.mp4,p1_part_3.mp4,squat,salah,kaki_jinjit,,,,,p1,,,,p1,gerakan_salah,4421816,d3f900cfadb4090bb8e7f3be8fe54de9e17df66e4abd0a320c853226c18389f0,,,split_group_multi_label
dataset/Squat/gerakan_salah/kaki_jinjit/p1_part_4.mp4,p1_part_4.mp4,squat,salah,kaki_jinjit,,,,,p1,,,,p1,gerakan_salah,4094137,8cb13b32550d9ef0cc1b657c059eb628f9b5c11cdb8052d70499f0faca9a8116,,,split_group_multi_label
dataset/Squat/gerakan_salah/kaki_jinjit/ppp4.mp4,ppp4.mp4,squat,salah,kaki_jinjit,,,,,,,,,ppp4,gerakan_salah,15277705,e94948c1b72c7b3056a7cc5a523ab2a3c6c4a1edc461b9cb9d6c35cc1629c657,,,
dataset/Squat/gerakan_salah/kaki_jinjit/ppp6.mp4,ppp6.mp4,squat,salah,kaki_jinjit,,,,,,,,,ppp6,gerakan_salah,15382213,9186179a49edc2f1a8ae0ea702574b5ae0ed50c894cda69f69eeeff98fcc2111,,,
dataset/Squat/gerakan_salah/kaki_jinjit/ppp9.mp4,ppp9.mp4,squat,salah,kaki_jinjit,,,,,,,,,ppp9,gerakan_salah,15427928,a8684fafc4a7a5095b21d863b455fbadf4c227f9bf06798dd7acfb419aeadf90,,,
dataset/Squat/gerakan_salah/lutut_maju/p14.mp4,p14.mp4,squat,salah,lutut_maju,,,,,,,,,p14,gerakan_salah,19460420,a5741517d331e67e96d5922584a85f38eb9631f3b3abdb96480bd0e12912ce4e,,,
dataset/Squat/gerakan_salah/lutut_maju/p14_part_0.mp4,p14_part_0.mp4,squat,salah,lutut_maju,,,,,p14,,,,p14,gerakan_salah,6845099,076f4208f3d9e0001e10e73d4ca05aacd87c2a641be0281a0d95514be8fca3bf,,,
dataset/Squat/gerakan_salah/lutut_maju/p14_part_1.mp4,p14_part_1.mp4,squat,salah,lutut_maju,,,,,p14,,,,p14,gerakan_salah,5116090,ba9cdfc1f605288b6cbd0e9d29a2b2189ceaca32c4a83d8c1831e5957138b19d,,,
dataset/Squat/gerakan_salah/lutut_maju/p1_part_2.mp4,p1_part_2.mp4,squat,salah,lutut_maju,,,,,p1,,,,p1,gerakan_salah,4189052,2f9af0892c54f70114d3769e714473a868ea84b743d335d4da692f17ba1a6355,,basename_conflict_001,basename_conflict;split_group_multi_label
dataset/Squat/gerakan_salah/lutut_maju/ppp2.mp4,ppp2.mp4,squat,salah,lutut_maju,,,,,,,,,ppp2,gerakan_salah,16764164,3115e26cd6e01b5ff13808f5a0a8bf96bb8994558942a827af49635b7199b1a7,,,
dataset/Squat/gerakan_salah/lutut_maju/ppp7.mp4,ppp7.mp4,squat,salah,lutut_maju,,,,,,,,,ppp7,gerakan_salah,22390321,168a10dbf5838c812ba55173198f3d14b457c2cf7cd61479667053e8e70a4fc2,,,
dataset/Squat/gerakan_salah/lutut_maju/ppp8.mp4,ppp8.mp4,squat,salah,lutut_maju,,,,,,,,,ppp8,gerakan_salah,18974088,d73c0f3b21ed0a4407eb90480a4b382d313efb675bc2fa9e092b050507ea19ae,,,
dataset/Squat/gerakan_salah/lutut_maju/sq_lm1.mp4,sq_lm1.mp4,squat,salah,lutut_maju,,,,,,,,,sq_lm1,gerakan_salah,38093845,2b369e01841342cfbb8d8df29024cd9e16942fa601729ae201389ed66e612f8e,,,
dataset/Squat/gerakan_salah/lutut_maju/videoplayback (1)_part_1.mp4,videoplayback (1)_part_1.mp4,squat,salah,lutut_maju,,,,,videoplayback (1),,,,videoplayback (1),gerakan_salah,364709,9fc8edd46761a02dcd7b5bc6708fcf31c6bdcc2534c2b2f4ac5b61e2c24d9074,,,split_group_multi_label
dataset/Squat/gerakan_salah/lutut_maju/videoplayback (1)_part_2.mp4,videoplayback (1)_part_2.mp4,squat,salah,lutut_maju,,,,,videoplayback (1),,,,videoplayback (1),gerakan_salah,358122,aaf4b51b8ca93b1db0b838fafad923dc4b8121f6d5aed86e5c3439f9516e50a2,,,split_group_multi_label
dataset/Squat/gerakan_salah/tidak_full_rom/p11_part_0.mp4,p11_part_0.mp4,squat,salah,tidak_full_rom,,,,,p11,dataset/Squat/p11.mp4,,,p11,gerakan_salah,6195253,1e099ddab22ce79ab5d5f85b1e25966a758521d51d9a93abbb8063697e9e7089,,,split_group_multi_label
